1806,Paulie,Adventure
1807,Cool Dry PlaceA,Drama
1809,Hana-bi,Comedy
1810,Primary Colors,Drama
1811,NiagaraNiagara,Drama
1812,Wide Awake,Children's
1814,Price Above RubiesA,Drama
1815,Eden,Drama
1816,Two Girls and a Guy,Comedy
1817,No Looking Back,Comedy
1819,Storefront Hitchcock,Drama
1820,PropositionThe,Drama
1821,Object of My AffectionThe,Comedy
1822,Meet the Deedles,Children's
1824,Homegrown,Comedy
1825,Player's ClubThe,Action
1826,Barney's Great Adventure,Adventure
1827,Big OneThe,Comedy
1829,Chinese Box,Drama
1830,Follow the Bitch,Comedy
1831,Lost in Space,Action
1832,Heaven's Burning,Action
1833,Mercury Rising,Action
1834,Spanish PrisonerThe,Drama
1835,City of Angels,Romance
1836,Last Days of DiscoThe,Drama
1837,Odd Couple IIThe,Comedy
1839,My Giant,Comedy
1840,He Got Game,Drama
1841,Gingerbread ManThe,Drama
1842,Illtown,Crime
1843,Slappy and the Stinkers,Children's
1844,Live Flesh,Drama
1845,Zero Effect,Comedy
1846,Nil By Mouth,Drama
1847,Ratchet,Drama
1848,BorrowersThe,Adventure
1849,Prince Valiant,Adventure
1850,I Love YouDon't Touch Me!,Drama
1851,Leather Jacket Love Story,Drama
1852,Love Walked In,Drama
1853,Alan Smithee Film: Burn Hollywood BurnAn,Comedy
1854,Kissing a Fool,Comedy
1855,Krippendorf's Tribe,Comedy
1856,Kurt & Courtney,Documentary
1857,Real BlondeThe,Comedy
1858,Mr. Nice Guy,Action
1859,Taste of Cherry,Drama
1860,Character (Karakter),Drama
1861,Junk Mail,Comedy
1862,Species II,Horror
1863,Major League: Back to the Minors,Comedy
1864,Sour Grapes,Comedy
1865,Wild Man Blues,Documentary
1866,Big HitThe,Action
1867,Tarzan and the Lost City,Action
1868,TruceThe,Drama
1869,Black Dog,Action
1870,DancerTexas Pop. 81,Comedy
1871,Friend of the DeceasedA,Comedy
1872,Go Now,Drama
1873,Mis�rablesLes,Drama
1874,Still Breathing,Comedy
1875,Clockwatchers,Comedy
1876,Deep Impact,Action
1877,Little Men,Drama
1878,Woo,Comedy
1879,Hanging GardenThe,Drama
1880,Lawn Dogs,Drama
1881,Quest for Camelot,Adventure
1882,Godzilla,Action
1883,Bulworth,Comedy
1884,Fear and Loathing in Las Vegas,Comedy
1885,Opposite of SexThe,Comedy
1886,I Got the Hook Up,Comedy
1887,Almost Heroes,Adventure
1888,Hope Floats,Comedy
1889,Insomnia,Thriller
1890,Little Boy Blue,Drama
1891,UglyThe,Horror
1892,Perfect MurderA,Mystery
1893,Beyond Silence,Drama
1894,Six Days Seven Nights,Adventure
1895,Can't Hardly Wait,Comedy
1896,Cousin Bette,Comedy
1897,High Art,Drama
1898,Land GirlsThe,Drama
1899,Passion in the Desert,Adventure
1900,Children of HeavenThe (Bacheha-Ye Aseman),Drama
1901,Dear Jesse,Documentary
1902,Dream for an Insomniac,Drama
1903,Hav Plenty,Comedy
1904,Henry Fool,Comedy
1905,Marie Baie Des Anges,Drama
1906,Mr. Jealousy,Comedy
1907,Mulan,Animation
1908,Resurrection Man,Drama
1909,X-Files: Fight the FutureThe,Mystery
1910,I Went Down,Action
1911,Doctor Dolittle,Comedy
1912,Out of Sight,Action
1913,Picnic at Hanging Rock,Drama
1914,Smoke Signals,Comedy
1915,Voyage to the Beginning of the World,Drama
1916,Buffalo 66,Action
1917,Armageddon,Action
1918,Lethal Weapon 4,Action
1919,Madeline,Children's
1920,Small Soldiers,Animation
1921,Pi,Sci-Fi
1922,Whatever,Drama
1923,There's Something About Mary,Comedy
1924,Plan 9 from Outer Space,Horror
1925,Wings,Drama
1926,Broadway MelodyThe,Musical
1927,All Quiet on the Western Front,War
1928,Cimarron,Western
1929,Grand Hotel,Drama
1930,Cavalcade,Drama
1931,Mutiny on the Bounty,Adventure
1932,Great ZiegfeldThe,Musical
1933,Life of �mile ZolaThe,Drama
1934,You Can't Take It With You,Comedy
1935,How Green Was My Valley,Drama
1936,Mrs. Miniver,Drama
1937,Going My Way,Comedy
1938,Lost WeekendThe,Drama
1939,Best Years of Our LivesThe,Drama
1940,Gentleman's Agreement,Drama
1941,Hamlet,Drama
1942,All the King's Men,Drama
1943,Greatest Show on EarthThe,Drama
1944,From Here to Eternity,Drama
1945,On the Waterfront,Crime
1946,Marty,Drama
1947,West Side Story,Musical
1948,Tom Jones,Comedy
1949,Man for All SeasonsA,Drama
1950,In the Heat of the Night,Drama
1951,Oliver!,Musical
1952,Midnight Cowboy,Drama
1953,French ConnectionThe,Action
1954,Rocky,Action
1955,Kramer Vs. Kramer,Drama
1956,Ordinary People,Drama
1957,Chariots of Fire,Drama
1958,Terms of Endearment,Comedy
1959,Out of Africa,Drama
1960,Last EmperorThe,Drama
1961,Rain Man,Drama
1962,Driving Miss Daisy,Drama
1963,Take the Money and Run,Comedy
1964,Klute,Drama
1965,Repo Man,Comedy
1966,Metropolitan,Comedy
1967,Labyrinth,Adventure
1968,Breakfast ClubThe,Comedy
1969,Nightmare on Elm Street Part 2: Freddy's RevengeA,Horror
1970,Nightmare on Elm Street 3: Dream WarriorsA,Horror
1971,Nightmare on Elm Street 4: The Dream MasterA,Horror
1972,Nightmare on Elm Street 5: The Dream ChildA,Horror
1973,Freddy's Dead: The Final Nightmare,Horror
1974,Friday the 13th,Horror
1975,Friday the 13th Part 2,Horror
1976,Friday the 13th Part 3: 3D,Horror
1977,Friday the 13th: The Final Chapter,Horror
1978,Friday the 13th Part V: A New Beginning,Horror
1979,Friday the 13th Part VI: Jason Lives,Horror
1980,Friday the 13th Part VII: The New Blood,Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror
1982,Halloween,Horror
1983,Halloween II,Horror
1984,Halloween III: Season of the Witch,Horror
1985,Halloween 4: The Return of Michael Myers,Horror
1986,Halloween 5: The Revenge of Michael Myers,Horror
1987,Prom Night,Horror
1988,Hello Mary Lou: Prom Night II,Horror
1989,Prom Night III: The Last Kiss,Horror
1990,Prom Night IV: Deliver Us From Evil,Horror
1991,Child's Play,Horror
1992,Child's Play 2,Horror
1993,Child's Play 3,Horror
1994,Poltergeist,Horror
1995,Poltergeist II: The Other Side,Horror
1996,Poltergeist III,Horror
1997,ExorcistThe,Horror
1998,Exorcist II: The Heretic,Horror
1999,Exorcist IIIThe,Horror
2000,Lethal Weapon,Action
2001,Lethal Weapon 2,Action
2002,Lethal Weapon 3,Action
2003,Gremlins,Comedy
2004,Gremlins 2: The New Batch,Comedy
2005,GooniesThe,Adventure
2006,Mask of ZorroThe,Action
2007,Polish Wedding,Comedy
2008,This WorldThen the Fireworks,Crime
2009,Soylent Green,Sci-Fi
2010,Metropolis,Sci-Fi
2011,Back to the Future Part II,Comedy
2012,Back to the Future Part III,Comedy
2013,Poseidon AdventureThe,Action
2014,Freaky Friday,Children's
2015,Absent Minded ProfessorThe,Children's
2016,Apple Dumpling Gang Rides AgainThe,Children's
2017,Babes in Toyland,Children's
2018,Bambi,Animation
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),Action
2020,Dangerous Liaisons,Drama
2021,Dune,Fantasy
2022,Last Temptation of ChristThe,Drama
2023,Godfather: Part IIIThe,Action
2024,RaptureThe,Drama
2025,Lolita,Drama
2026,Disturbing Behavior,Horror
2027,Mafia!,Comedy
2028,Saving Private Ryan,Action
2029,Billy's Hollywood Screen Kiss,Comedy
2030,East Palace West Palace (Dong gong xi gong),Drama
2031,$1,000,000 Duck,Children's
2032,Barefoot ExecutiveThe,Children's
2033,Black CauldronThe,Animation
2034,Black HoleThe,Sci-Fi
2035,Blackbeard's Ghost,Children's
2036,Blank Check,Children's
2037,Candleshoe,Adventure
2038,Cat from Outer SpaceThe,Children's
2039,Cheetah,Adventure
2040,Computer Wore Tennis ShoesThe,Children's
2041,Condorman,Action
2042,D2: The Mighty Ducks,Children's
2043,Darby O'Gill and the Little People,Adventure
2044,Devil and Max DevlinThe,Comedy
2045,Far Off PlaceA,Adventure
2046,Flight of the Navigator,Adventure
2047,Gnome-MobileThe,Children's
2048,Great Mouse DetectiveThe,Animation
2049,Happiest MillionaireThe,Comedy
2050,Herbie Goes Bananas,Adventure
2051,Herbie Goes to Monte Carlo,Adventure
2052,Hocus Pocus,Children's
2053,HoneyI Blew Up the Kid,Children's
2054,HoneyI Shrunk the Kids,Adventure
2055,Hot Lead and Cold Feet,Comedy
2056,In Search of the Castaways,Adventure
2057,Incredible JourneyThe,Adventure
2058,NegotiatorThe,Action
2059,Parent TrapThe,Children's
2060,BASEketball,Comedy
2061,Full Tilt Boogie,Documentary
2062,GovernessThe,Drama
2063,Seventh Heaven (Le Septi�me ciel),Drama
2064,Roger & Me,Comedy
2065,Purple Rose of CairoThe,Comedy
2066,Out of the Past,Film-Noir
2067,Doctor Zhivago,Drama
2068,Fanny and Alexander,Drama
2069,Trip to BountifulThe,Drama
2070,Tender Mercies,Drama
2071,And the Band Played On,Drama
2072,'burbsThe,Comedy
2073,Fandango,Comedy
2074,Night PorterThe (Il Portiere di notte),Drama
2075,Mephisto,Drama
2076,Blue Velvet,Drama
2077,Journey of Natty GannThe,Adventure
2078,Jungle BookThe,Animation
2079,Kidnapped,Children's
2080,Lady and the Tramp,Animation
2081,Little MermaidThe,Animation
2082,Mighty DucksThe,Children's
2083,Muppet Christmas CarolThe,Children's
2084,Newsies,Children's
2085,101 Dalmatians,Animation
2086,One Magic Christmas,Drama
2087,Peter Pan,Animation
2088,Popeye,Adventure
2089,Rescuers Down UnderThe,Animation
2090,RescuersThe,Animation
2091,Return from Witch Mountain,Children's
2092,Return of JafarThe,Animation
2093,Return to Oz,Adventure
2094,RocketeerThe,Action
2095,Shaggy D.A.The,Children's
2096,Sleeping Beauty,Animation
2097,Something Wicked This Way Comes,Children's
2098,Son of Flubber,Children's
2099,Song of the South,Adventure
2100,Splash,Comedy
2101,Squanto: A Warrior's Tale,Adventure
2102,Steamboat Willie,Animation
2103,Tall Tale,Adventure
2104,Tex,Drama
2105,Tron,Action
2106,Swing Kids,Drama
2107,Halloween: H20,Horror
2108,L.A. Story,Comedy
2109,JerkThe,Comedy
2110,Dead Men Don't Wear Plaid,Comedy
2111,Man with Two BrainsThe,Comedy
2112,Grand Canyon,Crime
2113,Graveyard Shift,Horror
2114,OutsidersThe,Drama
2115,Indiana Jones and the Temple of Doom,Action
2116,Lord of the RingsThe,Adventure
2117,Nineteen Eighty-Four,Drama
2118,Dead ZoneThe,Horror
2119,Maximum Overdrive,Horror
2120,Needful Things,Drama
2121,Cujo,Horror
2122,Children of the Corn,Horror
2123,All Dogs Go to Heaven,Animation
2124,Addams FamilyThe,Comedy
2125,Ever After: A Cinderella Story,Drama
2126,Snake Eyes,Action
2127,First LoveLast Rites,Drama
2128,Safe Men,Comedy
2129,Saltmen of TibetThe,Documentary
2130,Atlantic City,Crime
2131,Autumn Sonata (H�stsonaten ),Drama
2132,Who's Afraid of Virginia Woolf?,Drama
2133,Adventures in Babysitting,Adventure
2134,Weird Science,Comedy
2135,Doctor Dolittle,Adventure
2136,Nutty ProfessorThe,Comedy
2137,Charlotte's Web,Animation
2138,Watership Down,Animation
2139,Secret of NIMHThe,Animation
2140,Dark CrystalThe,Children's
2141,American TailAn,Animation
2142,American Tail: Fievel Goes WestAn,Animation
2143,Legend,Adventure
2144,Sixteen Candles,Comedy
2145,Pretty in Pink,Comedy
2146,St. Elmo's Fire,Drama
2147,Clan of the Cave BearThe,Drama
2148,House,Comedy
2149,House II: The Second Story,Comedy
2150,Gods Must Be CrazyThe,Comedy
2151,Gods Must Be Crazy IIThe,Comedy
2152,Air Bud: Golden Receiver,Children's
2153,AvengersThe,Action
2154,How Stella Got Her Groove Back,Drama
2155,Slums of Beverly HillsThe,Comedy
2156,Best ManThe (Il Testimone dello sposo),Comedy
2157,Chambermaid on the TitanicThe,Romance
2158,Henry: Portrait of a Serial KillerPart 2,Crime
2159,Henry: Portrait of a Serial Killer,Crime
2160,Rosemary's Baby,Horror
2161,NeverEnding StoryThe,Adventure
2162,NeverEnding Story II: The Next ChapterThe,Adventure
2163,Attack of the Killer Tomatoes!,Comedy
2164,Surf Nazis Must Die,Drama
2165,Your Friends and Neighbors,Drama
2166,Return to Paradise,Drama
2167,Blade,Action
2168,Dance with Me,Drama
2169,Dead Man on Campus,Comedy
2170,Wrongfully Accused,Action
2171,Next StopWonderland,Comedy
2172,Strike! (a.k.a. All I Wanna DoThe Hairy Bird),Comedy
2173,Navigator: A Mediaeval OdysseyThe,Adventure
2174,Beetlejuice,Comedy
2175,D�j� Vu,Drama
2176,Rope,Thriller
2177,Family Plot,Comedy
2178,Frenzy,Thriller
2179,Topaz,Thriller
2180,Torn Curtain,Thriller
2181,Marnie,Thriller
2182,Wrong ManThe,Drama
2183,Man Who Knew Too MuchThe,Thriller
2184,Trouble with HarryThe,Mystery
2185,I Confess,Thriller
2186,Strangers on a Train,Film-Noir
2187,Stage Fright,Mystery
2188,54,Drama
2189,I Married A Strange Person,Animation
2190,Why Do Fools Fall In Love?,Drama
2191,Merry WarA,Comedy
2192,See the Sea (Regarde la mer),Drama
2193,Willow,Action
2194,UntouchablesThe,Action
2195,Dirty Work,Comedy
2196,Knock Off,Action
2197,Firelight,Drama
2198,Modulations,Documentary
2199,Phoenix,Crime
2200,Under Capricorn,Drama
2201,Paradine CaseThe,Drama
2202,Lifeboat,Drama
2203,Shadow of a Doubt,Film-Noir
2204,Saboteur,Thriller
2205,Mr. & Mrs. Smith,Comedy
2206,Suspicion,Mystery
2207,Jamaica Inn,Drama
2208,Lady VanishesThe,Comedy
2209,Young and Innocent,Crime
2210,Sabotage,Thriller
2211,Secret Agent,Thriller
2212,Man Who Knew Too MuchThe,Thriller
2213,Waltzes from Vienna,Comedy
2214,Number Seventeen,Thriller
2215,Rich and Strange,Comedy
2216,Skin GameThe,Drama
2217,Elstree Calling,Comedy
2218,Juno and Paycock,Drama
2219,Murder!,Mystery
2220,ManxmanThe,Drama
2221,Blackmail,Thriller
2222,Champagne,Comedy
2223,Farmer's WifeThe,Comedy
2224,Downhill,Drama
2225,Easy Virtue,Drama
2226,RingThe,Drama
2227,LodgerThe,Thriller
2228,Mountain EagleThe,Drama
2229,Pleasure GardenThe,Drama
2230,Always Tell Your Wife,Comedy
2231,Rounders,Crime
2232,Cube,Sci-Fi
2233,Digging to China,Drama
2234,Let's Talk About Sex,Drama
2235,One Man's Hero,Drama
2236,Simon Birch,Drama
2237,Without Limits,Drama
2238,Seven Beauties (Pasqualino Settebellezze),Comedy
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy
2240,My Bodyguard,Drama
2241,Class,Comedy
2242,GrandviewU.S.A.,Drama
2243,Broadcast News,Comedy
2244,AllnighterThe,Comedy
2245,Working Girl,Comedy
2246,Stars and Bars,Comedy
2247,Married to the Mob,Comedy
2248,Say Anything...,Comedy
2249,My Blue Heaven,Comedy
2250,Men Don't Leave,Drama
2251,Cabinet of Dr. RamirezThe,Comedy
2252,Hero,Comedy
2253,Toys,Action
2254,Choices,Drama
2255,Young Doctors in Love,Comedy
2256,Parasite,Horror
2257,No Small Affair,Comedy
2258,Master Ninja I,Action
2259,Blame It on Rio,Comedy
2260,Wisdom,Action
2261,One Crazy Summer,Comedy
2262,About Last Night...,Comedy
2263,Seventh SignThe,Thriller
2264,We're No Angels,Drama
2265,Nothing But Trouble,Adventure
2266,Butcher's WifeThe,Comedy
2267,Mortal Thoughts,Mystery
2268,Few Good MenA,Crime
2269,Indecent Proposal,Drama
2270,Century of CinemaA,Documentary
2271,Permanent Midnight,Drama
2272,One True Thing,Drama
2273,Rush Hour,Action
2274,Lilian's Story,Drama
2275,Six-String Samurai,Action
2276,Soldier's Daughter Never CriesA,Drama
2277,Somewhere in the City,Drama
2278,Ronin,Action
2279,Urban Legend,Horror
2280,Clay Pigeons,Crime
2281,Monument Ave.,Crime
2282,Pecker,Comedy
2283,Sheltering SkyThe,Drama
2284,Bandit Queen,Drama
2285,If....,Drama
2286,Fiendish Plot of Dr. Fu ManchuThe,Comedy
2287,Them!,Sci-Fi
2288,ThingThe,Action
2289,PlayerThe,Comedy
2290,Stardust Memories,Comedy
2291,Edward Scissorhands,Drama
2292,Overnight Delivery,Romance
2293,Shadrach,Drama
2294,Antz,Animation
2295,ImpostorsThe,Comedy
2296,Night at the RoxburyA,Comedy
2297,What Dreams May Come,Drama
2298,Strangeland,Thriller
2299,Battle of the SexesThe,Comedy
2300,ProducersThe,Comedy
2301,History of the World: Part I,Comedy
2302,My Cousin Vinny,Comedy
2303,Nashville,Drama
2304,Love Is the Devil,Drama
2305,Slam,Drama
2306,Holy Man,Comedy
2307,One Tough Cop,Action
2308,Detroit 9000,Action
2309,InheritorsThe (Die Siebtelbauern),Drama
2310,MightyThe,Drama
2311,2010,Mystery
2312,Children of a Lesser God,Drama
2313,Elephant ManThe,Drama
2314,Beloved,Drama
2315,Bride of Chucky,Horror
2316,Practical Magic,Drama
2317,AlarmistThe,Comedy
2318,Happiness,Comedy
2319,Reach the Rock,Comedy
2320,Apt Pupil,Drama
2321,Pleasantville,Comedy
2322,Soldier,Action
2323,CruiseThe,Documentary
2324,Life Is Beautiful (La Vita � bella),Comedy
2325,Orgazmo,Comedy
2326,Shattered Image,Drama
2327,Tales from the Darkside: The Movie,Horror
2328,Vampires,Horror
2329,American History X,Drama
2330,Hands on a Hard Body,Documentary
2331,Living Out Loud,Comedy
2332,Belly,Crime
2333,Gods and Monsters,Drama
2334,SiegeThe,Action
2335,WaterboyThe,Comedy
2336,Elizabeth,Drama
2337,Velvet Goldmine,Drama
2338,I Still Know What You Did Last Summer,Horror
2339,I'll Be Home For Christmas,Comedy
2340,Meet Joe Black,Romance
2341,Dancing at Lughnasa,Drama
2342,Hard Core Logo,Comedy
2343,Naked ManThe,Drama
2344,Runaway Train,Action
2345,Desert Bloom,Drama
2346,Stepford WivesThe,Sci-Fi
2347,Pope of Greenwich VillageThe,Action
2348,Sid and Nancy,Drama
2349,Mona Lisa,Comedy
2350,Heart Condition,Comedy
2351,Nights of Cabiria (Le Notti di Cabiria),Drama
2352,Big ChillThe,Comedy
2353,Enemy of the State,Action
2354,Rugrats MovieThe,Animation
2355,Bug's LifeA,Animation
2356,Celebrity,Comedy
2357,Central Station (Central do Brasil),Drama
2358,Savior,Drama
2359,Waking Ned Devine,Comedy
2360,CelebrationThe (Festen),Drama
2361,Pink Flamingos,Comedy
2362,Glen or Glenda,Drama
2363,Godzilla (Gojira),Action
2364,Godzilla (Gojira),Action
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action
2366,King Kong,Action
2367,King Kong,Action
2368,King Kong Lives,Action
2369,Desperately Seeking Susan,Comedy
2370,Emerald ForestThe,Action
2371,Fletch,Comedy
2372,Fletch Lives,Comedy
2373,Red Sonja,Action
2374,Gung Ho,Comedy
2375,Money PitThe,Comedy
2376,View to a KillA,Action
2377,Lifeforce,Horror
2378,Police Academy,Comedy
2379,Police Academy 2: Their First Assignment,Comedy
2380,Police Academy 3: Back in Training,Comedy
2381,Police Academy 4: Citizens on Patrol,Comedy
2382,Police Academy 5: Assignment: Miami Beach,Comedy
2383,Police Academy 6: City Under Siege,Comedy
2384,Babe: Pig in the City,Children's
2385,Home Fries,Comedy
2386,Jerry Springer: Ringmaster,Drama
2387,Very Bad Things,Comedy
2388,Steam: The Turkish Bath (Hamam),Drama
2389,Psycho,Crime
2390,Little Voice,Comedy
2391,Simple PlanA,Crime
2392,Jack Frost,Comedy
2393,Star Trek: Insurrection,Action
2394,Prince of EgyptThe,Animation
2395,Rushmore,Comedy
2396,Shakespeare in Love,Comedy
2397,Mass Appeal,Drama
2398,Miracle on 34th Street,Drama
2399,Santa Claus: The Movie,Adventure
2400,Prancer,Children's
2401,Pale Rider,Western
2402,Rambo: First Blood Part II,Action
2403,First Blood,Action
2404,Rambo III,Action
2405,Jewel of the NileThe,Action
2406,Romancing the Stone,Action
2407,Cocoon,Comedy
2408,Cocoon: The Return,Comedy
2409,Rocky II,Action
2410,Rocky III,Action
2411,Rocky IV,Action
2412,Rocky V,Action
2413,Clue,Comedy
2414,Young Sherlock Holmes,Action
2415,Violets Are Blue...,Drama
2416,Back to School,Comedy
2417,Heartburn,Comedy
2418,Nothing in Common,Comedy
2419,Extremities,Drama
2420,Karate KidThe,Drama
2421,Karate KidPart IIThe,Action
2422,Karate Kid IIIThe,Action
2423,Christmas Vacation,Comedy
2424,You've Got Mail,Comedy
2425,GeneralThe,Crime
2426,Theory of FlightThe,Comedy
2427,Thin Red LineThe,Action
2428,FacultyThe,Horror
2429,Mighty Joe Young,Adventure
2430,Mighty Joe Young,Adventure
2431,Patch Adams,Comedy
2432,Stepmom,Drama
2433,Civil ActionA,Drama
2434,Down in the Delta,Drama
2435,Hurlyburly,Drama
2436,Tea with Mussolini,Comedy
2437,Wilde,Drama
2438,Outside Ozona,Drama
2439,Affliction,Drama
2440,Another Day in Paradise,Drama
2441,Hi-Lo CountryThe,Drama
2442,Hilary and Jackie,Drama
2443,Playing by Heart,Drama
2444,24 7: Twenty Four Seven,Comedy
2445,At First Sight,Drama
2446,In Dreams,Thriller
2447,Varsity Blues,Comedy
2448,Virus,Horror
2449,Garbage Pail Kids MovieThe,Adventure
2450,Howard the Duck,Adventure
2451,GateThe,Horror
2452,Gate II: TrespassersThe,Horror
2453,Boy Who Could FlyThe,Drama
2454,FlyThe,Horror
2455,FlyThe,Horror
2456,Fly IIThe,Horror
2457,Running Scared,Action
2458,Armed and Dangerous,Comedy
2459,Texas Chainsaw MassacreThe,Horror
2460,Texas Chainsaw Massacre 2The,Horror
2461,Leatherface: Texas Chainsaw Massacre III,Horror
2462,Return of the Texas Chainsaw MassacreThe,Horror
2463,Ruthless People,Comedy
2464,Trick or Treat,Horror
2465,Deadly Friend,Horror
2466,Belizaire the Cajun,Drama
2467,Name of the RoseThe,Mystery
2468,Jumpin' Jack Flash,Action
2469,Peggy Sue Got Married,Comedy
2470,Crocodile Dundee,Adventure
2471,Crocodile Dundee II,Adventure
2472,Tough Guys,Comedy
2473,Soul Man,Comedy
2474,Color of MoneyThe,Drama
2475,52 Pick-Up,Action
2476,Heartbreak Ridge,Action
2477,Firewalker,Adventure
2478,Three Amigos!,Comedy
2479,Gloria,Drama
2480,Dry Cleaning (Nettoyage � sec),Drama
2481,My Name Is Joe,Drama
2482,Still Crazy,Comedy
2483,Day of the BeastThe (El D�a de la bestia),Comedy
2484,Tinseltown,Comedy
2485,She's All That,Comedy
2486,24-hour Woman,Drama
2487,BloodGutsBullets and Octane,Action
2488,Peeping Tom,Drama
2489,Spanish Fly,Drama
2490,Payback,Action
2491,Simply Irresistible,Comedy
2492,20 Dates,Comedy
2493,HarmonistsThe,Drama
2494,Last DaysThe,Documentary
2495,Fantastic PlanetThe (La Plan�te sauvage),Animation
2496,Blast from the Past,Comedy
2497,Message in a Bottle,Romance
2498,My Favorite Martian,Comedy
2499,God Said 'Ha!',Comedy
2500,Jawbreaker,Comedy
2501,October Sky,Drama
2502,Office Space,Comedy
2503,AppleThe (Sib),Drama
2504,200 Cigarettes,Comedy
2505,8MM,Thriller
2506,Other SisterThe,Comedy
2507,Breakfast of Champions,Comedy
2508,BreaksThe,Drama
2509,Eight Days a Week,Comedy
2510,Just the Ticket,Comedy
2511,Long GoodbyeThe,Crime
2512,Ballad of NarayamaThe (Narayama Bushiko),Drama
2513,Pet Sematary,Horror
2514,Pet Sematary II,Horror
2515,Children of the Corn II: The Final Sacrifice,Horror
2516,Children of the Corn III,Horror
2517,Christine,Horror
2518,Night Shift,Comedy
2519,House on Haunted Hill,Horror
2520,Airport,Drama
2521,Airport 1975,Drama
2522,Airport '77,Drama
2523,Rollercoaster,Drama
2524,Towering InfernoThe,Action
2525,Alligator,Action
2526,Meteor,Sci-Fi
2527,Westworld,Action
2528,Logan's Run,Action
2529,Planet of the Apes,Action
2530,Beneath the Planet of the Apes,Action
2531,Battle for the Planet of the Apes,Action
2532,Conquest of the Planet of the Apes,Action
2533,Escape from the Planet of the Apes,Action
2534,Avalanche,Action
2535,Earthquake,Action
2536,Concorde: Airport '79The,Drama
2537,Beyond the Poseidon Adventure,Adventure
2538,Dancemaker,Documentary
2539,Analyze This,Comedy
2540,CorruptorThe,Action
2541,Cruel Intentions,Drama
2542,LockStock & Two Smoking Barrels,Comedy
2543,Six Ways to Sunday,Comedy
2544,School of FleshThe (L' �cole de la chair),Drama
2545,Relax... It's Just Sex,Comedy
2546,Deep End of the OceanThe,Drama
2547,Harvest,Drama
2548,Rage: Carrie 2The,Horror
2549,Wing Commander,Action
2550,HauntingThe,Horror
2551,Dead Ringers,Drama
2552,My Boyfriend's Back,Comedy
2553,Village of the Damned,Horror
2554,Children of the Damned,Horror
2555,Baby Geniuses,Comedy
2556,Telling You,Comedy
2557,I Stand Alone (Seul contre tous),Drama
2558,Forces of Nature,Comedy
2559,King and IThe,Animation
2560,Ravenous,Drama
2561,True Crime,Crime
2562,Bandits,Drama
2563,Beauty,Drama
2564,Empty MirrorThe,Drama
2565,King and IThe,Musical
2566,Doug's 1st Movie,Animation
2567,EDtv,Comedy
2568,Mod SquadThe,Action
2569,Among Giants,Drama
2570,Walk on the MoonA,Drama
2571,MatrixThe,Action
2572,10 Things I Hate About You,Comedy
2573,Tango,Drama
2574,Out-of-TownersThe,Comedy
2575,Dreamlife of AngelsThe (La Vie r�v�e des anges),Drama
2576,Loveetc.,Drama
2577,Metroland,Comedy
2578,Sticky Fingers of TimeThe,Sci-Fi
2579,Following,Drama
2580,Go,Crime
2581,Never Been Kissed,Comedy
2582,Twin Dragons (Shuang long hui),Action
2583,Cookie's Fortune,Mystery
2584,Foolish,Comedy
2585,Lovers of the Arctic CircleThe (Los Amantes del C�rculo Polar),Drama
2586,GoodbyeLover,Comedy
2587,Life,Comedy
2588,Clubland,Drama
2589,Friends & Lovers,Comedy
2590,Hideous Kinky,Drama
2591,Jeanne and the Perfect Guy (Jeanne et le gar�on formidable),Comedy
2592,JoyridersThe,Drama
2593,MonsterThe (Il Mostro),Comedy
2594,Open Your Eyes (Abre los ojos),Drama
2595,Photographer (Fotoamator),Documentary
2596,SLC Punk!,Comedy
2597,Lost & Found,Comedy
2598,Pushing Tin,Comedy
2599,Election,Comedy
2600,eXistenZ,Action
2601,Little Bit of SoulA,Comedy
2602,Mighty Peking Man (Hsing hsing wang),Adventure
2603,N�,Drama
2604,Let it Come Down: The Life of Paul Bowles,Documentary
2605,Entrapment,Crime
2606,Idle Hands,Comedy
2607,Get Real,Drama
2608,Heaven,Thriller
2609,King of MasksThe (Bian Lian),Drama
2610,Three Seasons,Drama
2611,Winslow BoyThe,Drama
2612,Mildred Pierce,Drama
2613,Night of the Comet,Action
2614,Chopping Mall (a.k.a. Killbots),Action
2615,My Science Project,Adventure
2616,Dick Tracy,Action
2617,MummyThe,Action
2618,CastleThe,Comedy
2619,Mascara,Drama
2620,This Is My Father,Drama
2621,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama
2622,Midsummer Night's DreamA,Comedy
2623,Trippin',Comedy
2624,After Life,Drama
2625,Black Mask (Hak hap),Action
2626,Edge of Seventeen,Comedy
2627,Endurance,Documentary
2628,Star Wars: Episode I - The Phantom Menace,Action
2629,Love LetterThe,Comedy
2630,Besieged (L' Assedio),Drama
2631,Frogs for Snakes,Comedy
2632,Saragossa ManuscriptThe (Rekopis znaleziony w Saragossie),Drama
2633,MummyThe,Horror
2634,MummyThe,Horror
2635,Mummy's CurseThe,Horror
2636,Mummy's GhostThe,Horror
2637,Mummy's HandThe,Horror
2638,Mummy's TombThe,Horror
2639,Mommie Dearest,Drama
2640,Superman,Action
2641,Superman II,Action
2642,Superman III,Action
